"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jul 21 11:03:49 GMT 2022","Thu Jul 21 11:04:10 GMT 2022","21284","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - Blocked by Watchlist",""
"passed","Thu Jul 21 10:42:42 GMT 2022","Thu Jul 21 10:43:00 GMT 2022","17884","tests.end2end.rules_console","test_rules_priority","TestRulesPriority","","","VIPlist prioritized over Smart Rule",""
"passed","Thu Jul 21 11:04:54 GMT 2022","Thu Jul 21 11:05:10 GMT 2022","15847","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_errored","TestTxnCountRuleSumErrored","","","Dynamic Rule Sum Transaction Count - Errored",""
"passed","Thu Jul 21 10:42:14 GMT 2022","Thu Jul 21 10:42:33 GMT 2022","18670","tests.end2end.rules_console","test_rules_priority","TestRulesPriority","","","Watchlist prioritized over Smart Rule",""
"passed","Thu Jul 21 10:57:04 GMT 2022","Thu Jul 21 10:57:28 GMT 2022","23966","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Blocked by watchlist",""
"passed","Thu Jul 21 10:39:04 GMT 2022","Thu Jul 21 10:39:20 GMT 2022","15467","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Postcode",""
"passed","Thu Jul 21 10:46:55 GMT 2022","Thu Jul 21 10:47:12 GMT 2022","17299","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Self Blocked",""
"passed","Thu Jul 21 11:02:44 GMT 2022","Thu Jul 21 11:03:11 GMT 2022","26951","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - High Risk",""
"passed","Thu Jul 21 10:59:54 GMT 2022","Thu Jul 21 11:00:20 GMT 2022","26239","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - Blocked by another rule",""
"passed","Thu Jul 21 10:59:10 GMT 2022","Thu Jul 21 10:59:28 GMT 2022","17359","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - Self Blocked",""
"passed","Thu Jul 21 10:49:53 GMT 2022","Thu Jul 21 10:50:18 GMT 2022","25616","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - High Risk",""
"passed","Thu Jul 21 10:44:45 GMT 2022","Thu Jul 21 10:44:57 GMT 2022","11634","tests.end2end.rules_console","test_viplist_flow","TestVIPlistFlow","","","VIPlist Creation: IPv6 Address",""
"passed","Thu Jul 21 10:55:56 GMT 2022","Thu Jul 21 10:56:22 GMT 2022","26303","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - High Risk",""
"skipped","Thu Jul 21 10:45:20 GMT 2022","Thu Jul 21 10:45:20 GMT 2022","0","tests.end2end.rules_console","test_viplist_flow","TestVIPlistFlow","","","test_viplist_create_edit[chrome-Payment Card Brand]",""
"passed","Thu Jul 21 10:45:57 GMT 2022","Thu Jul 21 10:46:07 GMT 2022","9937","tests.end2end.rules_console","test_watchlist_flow","TestWatchlistFlow","","","Watchlist Creation: IPv6 Address",""
"passed","Thu Jul 21 11:07:28 GMT 2022","Thu Jul 21 11:07:52 GMT 2022","23340","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_valid","TestTxnCountRuleSumValid","","","Dynamic Rule Sum Transaction Count - Passthrough",""
"passed","Thu Jul 21 10:45:02 GMT 2022","Thu Jul 21 10:45:14 GMT 2022","11739","tests.end2end.rules_console","test_viplist_flow","TestVIPlistFlow","","","VIPlist Creation: IP Proxy Type",""
"skipped","Thu Jul 21 10:41:01 GMT 2022","Thu Jul 21 10:41:01 GMT 2022","0","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","test_group_create_edit[chrome-Date and Time]",""
"failed","Thu Jul 21 10:51:32 GMT 2022","Thu Jul 21 10:51:52 GMT 2022","19642","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Blocked by Watchlist",""
"passed","Thu Jul 21 10:44:28 GMT 2022","Thu Jul 21 10:44:40 GMT 2022","11366","tests.end2end.rules_console","test_viplist_flow","TestVIPlistFlow","","","VIPlist Creation: Email",""
"passed","Thu Jul 21 10:36:40 GMT 2022","Thu Jul 21 10:38:12 GMT 2022","92198","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Card Organization",""
"passed","Thu Jul 21 11:02:10 GMT 2022","Thu Jul 21 11:02:36 GMT 2022","26121","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - High Risk",""
"passed","Thu Jul 21 10:58:49 GMT 2022","Thu Jul 21 10:59:06 GMT 2022","17456","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - Self Blocked",""
"passed","Thu Jul 21 10:41:46 GMT 2022","Thu Jul 21 10:42:01 GMT 2022","15189","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: IP Proxy Type",""
"passed","Thu Jul 21 10:35:34 GMT 2022","Thu Jul 21 10:35:49 GMT 2022","15276","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Card Type",""
"passed","Thu Jul 21 11:05:34 GMT 2022","Thu Jul 21 11:05:50 GMT 2022","16021","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_errored","TestTxnCountRuleSumErrored","","","Dynamic Rule Sum Transaction Count - Errored",""
"passed","Thu Jul 21 10:41:24 GMT 2022","Thu Jul 21 10:41:40 GMT 2022","15162","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: IPv6 Address",""
"passed","Thu Jul 21 10:50:26 GMT 2022","Thu Jul 21 10:50:52 GMT 2022","25229","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - High Risk",""
"passed","Thu Jul 21 10:39:27 GMT 2022","Thu Jul 21 10:39:42 GMT 2022","15736","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Dollar amount",""
"passed","Thu Jul 21 10:43:55 GMT 2022","Thu Jul 21 10:44:06 GMT 2022","11087","tests.end2end.rules_console","test_viplist_flow","TestVIPlistFlow","","","VIPlist Creation: Payment Card Number",""
"passed","Thu Jul 21 10:33:21 GMT 2022","Thu Jul 21 10:33:36 GMT 2022","15177","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Email",""
"passed","Thu Jul 21 11:09:36 GMT 2022","Thu Jul 21 11:09:59 GMT 2022","23122","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_valid","TestTxnCountRuleSumValid","","","Dynamic Rule Sum Transaction Count - VIPlist",""
"passed","Thu Jul 21 10:48:45 GMT 2022","Thu Jul 21 10:49:11 GMT 2022","25601","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Blocked by another rule",""
"passed","Thu Jul 21 11:06:00 GMT 2022","Thu Jul 21 11:06:15 GMT 2022","14966","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_valid","TestTxnCountRuleSumValid","","","Dynamic Rule Sum Transaction Count - Low Risk",""
"passed","Thu Jul 21 10:34:50 GMT 2022","Thu Jul 21 10:35:05 GMT 2022","15896","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Merchant ID",""
"passed","Thu Jul 21 10:59:32 GMT 2022","Thu Jul 21 10:59:50 GMT 2022","18068","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - Self Blocked",""
"failed","Thu Jul 21 10:58:13 GMT 2022","Thu Jul 21 10:58:33 GMT 2022","20148","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Blocked by watchlist",""
"passed","Thu Jul 21 11:06:20 GMT 2022","Thu Jul 21 11:06:34 GMT 2022","14842","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_valid","TestTxnCountRuleSumValid","","","Dynamic Rule Sum Transaction Count - Low Risk",""
"passed","Thu Jul 21 10:45:25 GMT 2022","Thu Jul 21 10:45:35 GMT 2022","10575","tests.end2end.rules_console","test_watchlist_flow","TestWatchlistFlow","","","Watchlist Creation: Payment Card Number",""
"passed","Thu Jul 21 11:06:39 GMT 2022","Thu Jul 21 11:06:53 GMT 2022","14626","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_valid","TestTxnCountRuleSumValid","","","Dynamic Rule Sum Transaction Count - Low Risk",""
"passed","Thu Jul 21 10:33:43 GMT 2022","Thu Jul 21 10:33:59 GMT 2022","15817","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Merchant Category Code (MCC)",""
"passed","Thu Jul 21 10:38:20 GMT 2022","Thu Jul 21 10:38:35 GMT 2022","15663","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Payment Card Number",""
"passed","Thu Jul 21 10:44:12 GMT 2022","Thu Jul 21 10:44:23 GMT 2022","11739","tests.end2end.rules_console","test_viplist_flow","TestVIPlistFlow","","","VIPlist Creation: IP Address",""
"passed","Thu Jul 21 11:09:03 GMT 2022","Thu Jul 21 11:09:26 GMT 2022","22748","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_valid","TestTxnCountRuleSumValid","","","Dynamic Rule Sum Transaction Count - VIPlist",""
"passed","Thu Jul 21 10:38:42 GMT 2022","Thu Jul 21 10:38:58 GMT 2022","15747","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Payment Card BIN",""
"passed","Thu Jul 21 10:52:58 GMT 2022","Thu Jul 21 10:53:16 GMT 2022","17711","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Self Blocked",""
"passed","Thu Jul 21 10:52:37 GMT 2022","Thu Jul 21 10:52:54 GMT 2022","17164","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Self Blocked",""
"passed","Thu Jul 21 10:34:05 GMT 2022","Thu Jul 21 10:34:21 GMT 2022","15862","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Browser Header",""
"passed","Thu Jul 21 10:47:16 GMT 2022","Thu Jul 21 10:47:33 GMT 2022","17500","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Self Blocked",""
"passed","Thu Jul 21 10:45:41 GMT 2022","Thu Jul 21 10:45:52 GMT 2022","10604","tests.end2end.rules_console","test_watchlist_flow","TestWatchlistFlow","","","Watchlist Creation: IP Address",""
"passed","Thu Jul 21 10:35:55 GMT 2022","Thu Jul 21 10:36:11 GMT 2022","15842","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Card Brand",""
"passed","Thu Jul 21 10:39:49 GMT 2022","Thu Jul 21 10:40:09 GMT 2022","20078","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Month",""
"failed","Thu Jul 21 11:03:19 GMT 2022","Thu Jul 21 11:03:40 GMT 2022","20963","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - Blocked by Watchlist",""
"passed","Thu Jul 21 11:05:15 GMT 2022","Thu Jul 21 11:05:30 GMT 2022","15585","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_errored","TestTxnCountRuleSumErrored","","","Dynamic Rule Sum Transaction Count - Errored",""
"passed","Thu Jul 21 10:56:30 GMT 2022","Thu Jul 21 10:56:56 GMT 2022","25907","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - High Risk",""
"passed","Thu Jul 21 10:35:12 GMT 2022","Thu Jul 21 10:35:27 GMT 2022","15420","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Country",""
"passed","Thu Jul 21 10:46:13 GMT 2022","Thu Jul 21 10:46:23 GMT 2022","10033","tests.end2end.rules_console","test_watchlist_flow","TestWatchlistFlow","","","Watchlist Creation: IP Proxy Type",""
"passed","Thu Jul 21 10:57:38 GMT 2022","Thu Jul 21 10:58:03 GMT 2022","24450","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Blocked by watchlist",""
"passed","Thu Jul 21 10:43:10 GMT 2022","Thu Jul 21 10:43:35 GMT 2022","25258","tests.end2end.rules_console","test_rules_priority","TestRulesPriority","","","VIPlist prioritized over Smart Rule & Watchlist",""
"passed","Thu Jul 21 10:53:21 GMT 2022","Thu Jul 21 10:53:38 GMT 2022","17074","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Self Blocked",""
"passed","Thu Jul 21 10:36:18 GMT 2022","Thu Jul 21 10:36:33 GMT 2022","14921","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Card Category",""
"passed","Thu Jul 21 10:54:15 GMT 2022","Thu Jul 21 10:54:41 GMT 2022","25422","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Blocked by another rule",""
"passed","Thu Jul 21 10:53:42 GMT 2022","Thu Jul 21 10:54:07 GMT 2022","25089","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Blocked by another rule",""
"passed","Thu Jul 21 10:54:48 GMT 2022","Thu Jul 21 10:55:14 GMT 2022","25801","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Blocked by another rule",""
"passed","Thu Jul 21 11:08:30 GMT 2022","Thu Jul 21 11:08:54 GMT 2022","23580","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_valid","TestTxnCountRuleSumValid","","","Dynamic Rule Sum Transaction Count - VIPlist",""
"passed","Thu Jul 21 10:41:02 GMT 2022","Thu Jul 21 10:41:18 GMT 2022","15955","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: IP Address",""
"failed","Thu Jul 21 10:52:01 GMT 2022","Thu Jul 21 10:52:23 GMT 2022","21515","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Blocked by Watchlist",""
"passed","Thu Jul 21 10:46:32 GMT 2022","Thu Jul 21 10:46:50 GMT 2022","17870","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Self Blocked",""
"passed","Thu Jul 21 10:47:38 GMT 2022","Thu Jul 21 10:48:03 GMT 2022","25120","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Blocked by another rule",""
"passed","Thu Jul 21 10:49:19 GMT 2022","Thu Jul 21 10:49:45 GMT 2022","25567","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - High Risk",""
"passed","Thu Jul 21 11:01:02 GMT 2022","Thu Jul 21 11:01:28 GMT 2022","26311","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - Blocked by another rule",""
"passed","Thu Jul 21 11:01:36 GMT 2022","Thu Jul 21 11:02:03 GMT 2022","26731","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - High Risk",""
"passed","Thu Jul 21 10:55:22 GMT 2022","Thu Jul 21 10:55:48 GMT 2022","26088","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - High Risk",""
