"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 09 12:35:24 GMT 2022","Tue Aug 09 12:35:30 GMT 2022","6506","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Last name]",""
"broken","Tue Aug 09 12:37:53 GMT 2022","Tue Aug 09 12:37:59 GMT 2022","5482","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Billing amt]",""
"passed","Tue Aug 09 12:34:15 GMT 2022","Tue Aug 09 12:34:17 GMT 2022","2023","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Txn state]",""
"broken","Tue Aug 09 12:36:49 GMT 2022","Tue Aug 09 12:36:55 GMT 2022","5707","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Txn ID]",""
"passed","Tue Aug 09 12:34:35 GMT 2022","Tue Aug 09 12:34:38 GMT 2022","2419","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-IP]",""
"passed","Tue Aug 09 12:34:43 GMT 2022","Tue Aug 09 12:34:46 GMT 2022","2673","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Email]",""
"passed","Tue Aug 09 12:34:28 GMT 2022","Tue Aug 09 12:34:31 GMT 2022","2309","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Last name]",""
"broken","Tue Aug 09 12:37:30 GMT 2022","Tue Aug 09 12:37:35 GMT 2022","5518","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-IP country]",""
"broken","Tue Aug 09 12:38:10 GMT 2022","Tue Aug 09 12:38:16 GMT 2022","5577","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Device Info]",""
"broken","Tue Aug 09 12:35:44 GMT 2022","Tue Aug 09 12:35:51 GMT 2022","6933","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-IP country]",""
"broken","Tue Aug 09 12:35:10 GMT 2022","Tue Aug 09 12:35:17 GMT 2022","6466","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-MCC]",""
"broken","Tue Aug 09 12:36:12 GMT 2022","Tue Aug 09 12:36:19 GMT 2022","6766","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Billing amt]",""
"broken","Tue Aug 09 12:35:30 GMT 2022","Tue Aug 09 12:35:37 GMT 2022","6598","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-CC Last Digits]",""
"broken","Tue Aug 09 12:37:01 GMT 2022","Tue Aug 09 12:37:07 GMT 2022","5422","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-MCC]",""
"passed","Tue Aug 09 12:34:51 GMT 2022","Tue Aug 09 12:34:54 GMT 2022","2749","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Billing currency]",""
"broken","Tue Aug 09 12:37:59 GMT 2022","Tue Aug 09 12:38:04 GMT 2022","5666","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Device Location Latitude]",""
"passed","Tue Aug 09 12:34:40 GMT 2022","Tue Aug 09 12:34:43 GMT 2022","2552","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-IP proxy type]",""
"broken","Tue Aug 09 12:35:04 GMT 2022","Tue Aug 09 12:35:10 GMT 2022","6445","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Merchant ID]",""
"broken","Tue Aug 09 12:35:51 GMT 2022","Tue Aug 09 12:35:58 GMT 2022","6657","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-IP proxy type]",""
"broken","Tue Aug 09 12:35:00 GMT 2022","Tue Aug 09 12:35:04 GMT 2022","3522","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Txn ID]",""
"broken","Tue Aug 09 12:36:33 GMT 2022","Tue Aug 09 12:36:40 GMT 2022","7058","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Device Info]",""
"passed","Tue Aug 09 12:34:57 GMT 2022","Tue Aug 09 12:35:00 GMT 2022","2929","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Device Info]",""
"passed","Tue Aug 09 12:34:49 GMT 2022","Tue Aug 09 12:34:51 GMT 2022","2721","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Billing amt]",""
"broken","Tue Aug 09 12:38:05 GMT 2022","Tue Aug 09 12:38:10 GMT 2022","5664","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Device Location Longitude]",""
"broken","Tue Aug 09 12:37:47 GMT 2022","Tue Aug 09 12:37:53 GMT 2022","5698","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-BIN]",""
"broken","Tue Aug 09 12:35:37 GMT 2022","Tue Aug 09 12:35:44 GMT 2022","6606","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-IP]",""
"broken","Tue Aug 09 12:33:59 GMT 2022","Tue Aug 09 12:34:03 GMT 2022","3540","tests.ui.rules_console","test_transaction","TestTransaction","","","test_send_transaction[chrome]",""
"broken","Tue Aug 09 12:35:17 GMT 2022","Tue Aug 09 12:35:23 GMT 2022","6405","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-First name]",""
"passed","Tue Aug 09 12:34:09 GMT 2022","Tue Aug 09 12:34:11 GMT 2022","1865","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Txn ID]",""
"broken","Tue Aug 09 12:36:19 GMT 2022","Tue Aug 09 12:36:26 GMT 2022","7130","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Device Location Latitude]",""
"passed","Tue Aug 09 12:34:13 GMT 2022","Tue Aug 09 12:34:15 GMT 2022","1978","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Score]",""
"broken","Tue Aug 09 12:35:58 GMT 2022","Tue Aug 09 12:36:05 GMT 2022","6889","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Email]",""
"passed","Tue Aug 09 12:34:31 GMT 2022","Tue Aug 09 12:34:33 GMT 2022","2326","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-CC Last Digits]",""
"broken","Tue Aug 09 12:37:24 GMT 2022","Tue Aug 09 12:37:30 GMT 2022","5427","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-IP]",""
"passed","Tue Aug 09 12:34:19 GMT 2022","Tue Aug 09 12:34:21 GMT 2022","2111","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Txn channel]",""
"passed","Tue Aug 09 12:34:38 GMT 2022","Tue Aug 09 12:34:40 GMT 2022","2475","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-IP country]",""
"passed","Tue Aug 09 12:34:21 GMT 2022","Tue Aug 09 12:34:24 GMT 2022","2142","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Merchant ID]",""
"passed","Tue Aug 09 12:36:49 GMT 2022","Tue Aug 09 12:36:49 GMT 2022","0","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_score[chrome]",""
"passed","Tue Aug 09 12:33:41 GMT 2022","Tue Aug 09 12:33:42 GMT 2022","740","tests.ui.auth","test_login","TestLogin","","","test_login_successful[chrome]",""
"broken","Tue Aug 09 12:36:55 GMT 2022","Tue Aug 09 12:37:01 GMT 2022","5640","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Merchant ID]",""
"broken","Tue Aug 09 12:36:26 GMT 2022","Tue Aug 09 12:36:33 GMT 2022","6917","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-Device Location Longitude]",""
"passed","Tue Aug 09 12:33:43 GMT 2022","Tue Aug 09 12:33:57 GMT 2022","13662","tests.ui.rules_console","test_smart_rule","TestSmartRule","","","test_smart_rule_creation[chrome]",""
"passed","Tue Aug 09 12:34:33 GMT 2022","Tue Aug 09 12:34:35 GMT 2022","2368","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-BIN country]",""
"broken","Tue Aug 09 12:37:41 GMT 2022","Tue Aug 09 12:37:47 GMT 2022","5604","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Email]",""
"broken","Tue Aug 09 12:37:12 GMT 2022","Tue Aug 09 12:37:18 GMT 2022","5719","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Last name]",""
