"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 22 08:49:29 GMT 2022","Fri Jul 22 08:49:39 GMT 2022","9944","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Shipping Country-Not In Group-block",""
"passed","Fri Jul 22 09:49:28 GMT 2022","Fri Jul 22 09:49:54 GMT 2022","25727","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Blocked by another rule",""
"passed","Fri Jul 22 07:46:57 GMT 2022","Fri Jul 22 07:47:08 GMT 2022","10687","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Browser Header-Matches-notify",""
"passed","Fri Jul 22 09:26:27 GMT 2022","Fri Jul 22 09:26:41 GMT 2022","14375","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Shipping First Name-Transaction Count",""
"passed","Fri Jul 22 08:04:31 GMT 2022","Fri Jul 22 08:04:42 GMT 2022","10888","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Email-Does not match-block",""
"passed","Fri Jul 22 08:26:06 GMT 2022","Fri Jul 22 08:26:17 GMT 2022","10777","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Billing First Name-Does not match-block",""
"passed","Fri Jul 22 09:15:47 GMT 2022","Fri Jul 22 09:16:01 GMT 2022","13423","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Payment Card Country-Transaction Count",""
"passed","Fri Jul 22 10:23:19 GMT 2022","Fri Jul 22 10:23:31 GMT 2022","11345","tests.end2end.transactions.test_send_for_review","test_s4r_scored_txn","TestSendForReviewScored","","","Send for Review - Low Risk Transaction","
        Transactions that are scored BELOW risk threshold
        Expectation SendForReview should be 0
        "
"passed","Fri Jul 22 09:30:38 GMT 2022","Fri Jul 22 09:30:52 GMT 2022","14238","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Shipping Postal Code-Billing Amount (based on Billing Currency)",""
"passed","Fri Jul 22 08:37:09 GMT 2022","Fri Jul 22 08:37:19 GMT 2022","10112","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Billing Country-In Group-block",""
"passed","Fri Jul 22 08:56:18 GMT 2022","Fri Jul 22 08:56:29 GMT 2022","10526","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Datetime-After-block",""
"passed","Fri Jul 22 08:42:56 GMT 2022","Fri Jul 22 08:43:07 GMT 2022","10268","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Shipping First Name-Matches-allow",""
"passed","Fri Jul 22 09:07:28 GMT 2022","Fri Jul 22 09:07:42 GMT 2022","13961","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: User IPv4 Address' Country-Billing Amount (based on Billing Currency)",""
"broken","Fri Jul 22 10:26:21 GMT 2022","Fri Jul 22 10:26:28 GMT 2022","6762","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-IP proxy type]",""
"passed","Fri Jul 22 09:26:46 GMT 2022","Fri Jul 22 09:26:58 GMT 2022","12110","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Shipping First Name-Billing Amount (based on preferred currency)",""
"passed","Fri Jul 22 08:56:49 GMT 2022","Fri Jul 22 08:57:00 GMT 2022","10798","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Datetime-Before-block",""
"passed","Fri Jul 22 07:41:22 GMT 2022","Fri Jul 22 07:41:47 GMT 2022","24499","tests.end2end.rules_console","test_rules_priority","TestRulesPriority","","","VIPlist prioritized over Smart Rule & Watchlist",""
"passed","Fri Jul 22 07:36:52 GMT 2022","Fri Jul 22 07:37:07 GMT 2022","15787","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Payment Card BIN",""
"passed","Fri Jul 22 08:01:46 GMT 2022","Fri Jul 22 08:01:56 GMT 2022","10020","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: IP Proxy Type-Matches-notify",""
"failed","Fri Jul 22 10:19:03 GMT 2022","Fri Jul 22 10:19:03 GMT 2022","40","tests.end2end.transactions","test_padded_fields","TestPaddedFields","","","Transaction API Padded Fields",""
"failed","Fri Jul 22 10:19:07 GMT 2022","Fri Jul 22 10:19:08 GMT 2022","186","tests.end2end.transactions","test_required_fields","TestTxnAPIRequiredFields","","","Test Transaction API Required Fields",""
"passed","Fri Jul 22 07:40:54 GMT 2022","Fri Jul 22 07:41:13 GMT 2022","18587","tests.end2end.rules_console","test_rules_priority","TestRulesPriority","","","VIPlist prioritized over Smart Rule",""
"passed","Fri Jul 22 10:23:35 GMT 2022","Fri Jul 22 10:23:47 GMT 2022","11585","tests.end2end.transactions.test_send_for_review","test_s4r_scored_txn","TestSendForReviewScored","","","Send for Review - High Risk Transaction","
        Transactions that are scored ABOVE risk threshold
        Expectation SendForReview should be 1
        "
"passed","Fri Jul 22 10:24:43 GMT 2022","Fri Jul 22 10:24:45 GMT 2022","1863","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Issuer resp.]",""
"passed","Fri Jul 22 07:58:33 GMT 2022","Fri Jul 22 07:58:43 GMT 2022","10339","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User IPv6 Address' Country-Matches-allow",""
"passed","Fri Jul 22 09:14:00 GMT 2022","Fri Jul 22 09:14:14 GMT 2022","14155","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Payment Card Number-Transaction Count",""
"passed","Fri Jul 22 09:33:19 GMT 2022","Fri Jul 22 09:33:34 GMT 2022","14857","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Transaction Datetime-Billing Amount (based on Billing Currency)",""
"passed","Fri Jul 22 08:26:52 GMT 2022","Fri Jul 22 08:27:02 GMT 2022","10108","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Billing First Name-In Group-block",""
"passed","Fri Jul 22 09:03:01 GMT 2022","Fri Jul 22 09:03:15 GMT 2022","14071","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Merchant ID-Billing Amount (based on Billing Currency)",""
"passed","Fri Jul 22 08:15:38 GMT 2022","Fri Jul 22 08:15:48 GMT 2022","9911","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card Number-In Group-block",""
"passed","Fri Jul 22 10:24:41 GMT 2022","Fri Jul 22 10:24:43 GMT 2022","1951","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Txn state]",""
"passed","Fri Jul 22 09:48:01 GMT 2022","Fri Jul 22 09:48:18 GMT 2022","17289","tests.end2end.rules_console.dynamic_rule_behaviour","test_billing_curr_rule_sum_blocked","TestBillingCurrRuleSumBlocked","","","Dynamic Rule Sum Billing Currency - Self Blocked",""
"passed","Fri Jul 22 08:01:17 GMT 2022","Fri Jul 22 08:01:27 GMT 2022","9864","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Final User IP Address' Country-In Group-block",""
"passed","Fri Jul 22 08:56:33 GMT 2022","Fri Jul 22 08:56:44 GMT 2022","10793","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Datetime-After or on-block",""
"passed","Fri Jul 22 09:08:57 GMT 2022","Fri Jul 22 09:09:08 GMT 2022","10972","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Final User IP Address' Country-Billing Amount (based on preferred currency)",""
"passed","Fri Jul 22 08:04:46 GMT 2022","Fri Jul 22 08:04:57 GMT 2022","10260","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Email-Contains-block",""
"passed","Fri Jul 22 10:28:51 GMT 2022","Fri Jul 22 10:28:59 GMT 2022","7641","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-Device Location Latitude]",""
"passed","Fri Jul 22 08:15:53 GMT 2022","Fri Jul 22 08:16:03 GMT 2022","10180","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card Number-Not In Group-block",""
"passed","Fri Jul 22 09:55:04 GMT 2022","Fri Jul 22 09:55:30 GMT 2022","25872","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Blocked by another rule",""
"passed","Fri Jul 22 08:44:59 GMT 2022","Fri Jul 22 08:45:10 GMT 2022","11175","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Shipping Last Name-Does not match-block",""
"passed","Fri Jul 22 08:05:32 GMT 2022","Fri Jul 22 08:05:42 GMT 2022","9974","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Email-Not In Group-block",""
"skipped","Fri Jul 22 10:19:08 GMT 2022","Fri Jul 22 10:19:08 GMT 2022","0","tests.end2end.transactions","test_required_fields","TestTxnAPIRequiredFields","","","Test Transaction API Required Fields",""
"passed","Fri Jul 22 07:56:34 GMT 2022","Fri Jul 22 07:56:43 GMT 2022","9743","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User IPv4 Address' Country-Matches-allow",""
"passed","Fri Jul 22 08:48:02 GMT 2022","Fri Jul 22 08:48:12 GMT 2022","10542","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Shipping Country-Matches-notify",""
"passed","Fri Jul 22 10:25:17 GMT 2022","Fri Jul 22 10:25:19 GMT 2022","2646","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Billing amt]",""
"passed","Fri Jul 22 10:03:43 GMT 2022","Fri Jul 22 10:04:10 GMT 2022","26683","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - High Risk",""
"passed","Fri Jul 22 08:21:34 GMT 2022","Fri Jul 22 08:21:45 GMT 2022","10563","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card Brand-Matches-notify",""
"passed","Fri Jul 22 08:04:16 GMT 2022","Fri Jul 22 08:04:27 GMT 2022","10533","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Email-Matches-allow",""
"skipped","Fri Jul 22 10:19:09 GMT 2022","Fri Jul 22 10:19:09 GMT 2022","0","tests.end2end.transactions","test_required_fields","TestTxnAPIRequiredFields","","","Test Transaction API Required Fields Error Message",""
"passed","Fri Jul 22 09:07:46 GMT 2022","Fri Jul 22 09:08:00 GMT 2022","13482","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: User IPv6 Address' Country-Transaction Count",""
"passed","Fri Jul 22 10:24:37 GMT 2022","Fri Jul 22 10:24:39 GMT 2022","1944","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Account]",""
"passed","Fri Jul 22 09:54:09 GMT 2022","Fri Jul 22 09:54:26 GMT 2022","17319","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - Self Blocked",""
"passed","Fri Jul 22 10:25:14 GMT 2022","Fri Jul 22 10:25:17 GMT 2022","2821","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-BIN]",""
"passed","Fri Jul 22 08:59:39 GMT 2022","Fri Jul 22 08:59:50 GMT 2022","10822","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Date-Matches-block",""
"passed","Fri Jul 22 07:33:41 GMT 2022","Fri Jul 22 07:33:56 GMT 2022","15498","tests.end2end.rules_console","test_groups_flow","TestGroupFlow","","","Group Creation: Card Type",""
"passed","Fri Jul 22 09:17:29 GMT 2022","Fri Jul 22 09:17:44 GMT 2022","14546","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Payment Card Brand-Transaction Count",""
"passed","Fri Jul 22 10:25:22 GMT 2022","Fri Jul 22 10:25:25 GMT 2022","2851","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Device Location Latitude]",""
"passed","Fri Jul 22 10:28:37 GMT 2022","Fri Jul 22 10:28:45 GMT 2022","7644","tests.ui.transaction_logs","test_search_by","TestTxnUISearchBy","","","test_search_by_text[chrome-BIN]",""
"passed","Fri Jul 22 09:29:26 GMT 2022","Fri Jul 22 09:29:38 GMT 2022","11617","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Shipping Country-Billing Amount (based on preferred currency)",""
"passed","Fri Jul 22 09:57:20 GMT 2022","Fri Jul 22 09:57:47 GMT 2022","26836","tests.end2end.rules_console.dynamic_rule_behaviour","test_preferred_curr_rule_sum_blocked","TestPreferredCurrRuleSumBlocked","","","Dynamic Rule Sum Preferred Currency - High Risk",""
"passed","Fri Jul 22 07:48:45 GMT 2022","Fri Jul 22 07:48:55 GMT 2022","10136","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Browser Header-In Group-block",""
"passed","Fri Jul 22 08:09:35 GMT 2022","Fri Jul 22 08:09:46 GMT 2022","10274","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card Last Name-Does not match-block",""
"passed","Fri Jul 22 07:45:40 GMT 2022","Fri Jul 22 07:45:52 GMT 2022","11710","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Merchant Category Code (MCC)-Matches-block",""
"passed","Fri Jul 22 07:51:34 GMT 2022","Fri Jul 22 07:51:45 GMT 2022","10351","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User IP Address-In Group-block",""
"passed","Fri Jul 22 09:46:13 GMT 2022","Fri Jul 22 09:46:23 GMT 2022","10103","tests.end2end.rules_console","test_watchlist_flow","TestWatchlistFlow","","","Watchlist Creation: Payment Card Number",""
"passed","Fri Jul 22 08:07:17 GMT 2022","Fri Jul 22 08:07:28 GMT 2022","11095","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card First Name-Does not match-block",""
"passed","Fri Jul 22 08:53:17 GMT 2022","Fri Jul 22 08:53:27 GMT 2022","10100","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Shipping Address-In Group-block",""
"broken","Fri Jul 22 08:58:24 GMT 2022","Fri Jul 22 08:58:30 GMT 2022","5406","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Time-Before-block",""
"passed","Fri Jul 22 08:51:30 GMT 2022","Fri Jul 22 08:51:40 GMT 2022","10815","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Shipping Address-Matches-notify",""
"failed","Fri Jul 22 09:42:40 GMT 2022","Fri Jul 22 09:42:51 GMT 2022","10600","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Add Score: Shipping State",""
"passed","Fri Jul 22 08:06:15 GMT 2022","Fri Jul 22 08:06:26 GMT 2022","11097","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card First Name-Matches-notify",""
"passed","Fri Jul 22 09:25:52 GMT 2022","Fri Jul 22 09:26:03 GMT 2022","11637","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Billing Amount-Billing Amount (based on preferred currency)",""
"passed","Fri Jul 22 08:20:22 GMT 2022","Fri Jul 22 08:20:32 GMT 2022","9981","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card Type-Matches-block",""
"broken","Fri Jul 22 08:57:56 GMT 2022","Fri Jul 22 08:58:02 GMT 2022","5622","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Time-After or on-notify,block",""
"passed","Fri Jul 22 10:14:04 GMT 2022","Fri Jul 22 10:14:27 GMT 2022","22212","tests.end2end.transactions","test_issuer_response","TestIssuerReponse","","","Issuer Response Channels",""
"skipped","Fri Jul 22 10:19:09 GMT 2022","Fri Jul 22 10:19:09 GMT 2022","0","tests.end2end.transactions","test_required_fields","TestTxnAPIRequiredFields","","","Test Transaction API Required Fields Error Message",""
"passed","Fri Jul 22 10:03:09 GMT 2022","Fri Jul 22 10:03:35 GMT 2022","26575","tests.end2end.rules_console.dynamic_rule_behaviour","test_txn_count_rule_sum_blocked","TestTxnCountRuleSumBlocked","","","Dynamic Rule Sum Transaction Count - High Risk",""
"passed","Fri Jul 22 10:22:48 GMT 2022","Fri Jul 22 10:23:00 GMT 2022","11714","tests.end2end.transactions.test_send_for_review","test_s4r_blocked_txn","TestSendForReviewBlocked","","","Send for Review - Blocked Transaction (Include Blocked)","
        Transactions that are declined (blocked) via smart rules
        Account Settings - Include blocked IS selected
        Expectation SendForReview should be 1
        "
"broken","Fri Jul 22 08:58:17 GMT 2022","Fri Jul 22 08:58:23 GMT 2022","5453","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Time-After-block",""
"passed","Fri Jul 22 08:35:11 GMT 2022","Fri Jul 22 08:35:21 GMT 2022","10327","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Billing Postal Code-Does not match-block",""
"passed","Fri Jul 22 08:07:02 GMT 2022","Fri Jul 22 08:07:13 GMT 2022","11093","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card First Name-Matches-allow",""
"passed","Fri Jul 22 09:36:42 GMT 2022","Fri Jul 22 09:36:52 GMT 2022","10497","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Add Score: User IPv6 Address' Country",""
"passed","Fri Jul 22 09:06:54 GMT 2022","Fri Jul 22 09:07:07 GMT 2022","13673","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: User IPv4 Address' Country-Transaction Count",""
"passed","Fri Jul 22 07:55:19 GMT 2022","Fri Jul 22 07:55:30 GMT 2022","10198","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User IP Address v6-In Range Group-block",""
"broken","Fri Jul 22 10:26:35 GMT 2022","Fri Jul 22 10:26:42 GMT 2022","6957","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_incolumn_filters[chrome-BIN]",""
"passed","Fri Jul 22 09:39:49 GMT 2022","Fri Jul 22 09:40:00 GMT 2022","10549","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Add Score: Payment Card Category",""
"passed","Fri Jul 22 07:44:39 GMT 2022","Fri Jul 22 07:44:49 GMT 2022","10280","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Merchant Group ID-Matches-allow",""
"passed","Fri Jul 22 08:11:43 GMT 2022","Fri Jul 22 08:11:55 GMT 2022","12271","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card Expiry-Matches-allow",""
"passed","Fri Jul 22 07:57:03 GMT 2022","Fri Jul 22 07:57:13 GMT 2022","10167","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User IPv4 Address' Country-Does not match-block",""
"passed","Fri Jul 22 08:41:12 GMT 2022","Fri Jul 22 08:41:22 GMT 2022","10143","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Billing Amount-In Group-block",""
"passed","Fri Jul 22 07:43:53 GMT 2022","Fri Jul 22 07:44:04 GMT 2022","11101","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Merchant Group ID-Matches-notify",""
"passed","Fri Jul 22 10:11:49 GMT 2022","Fri Jul 22 10:12:11 GMT 2022","22403","tests.end2end.transactions","test_issuer_response","TestIssuerReponse","","","Issuer Response Channels",""
"passed","Fri Jul 22 09:41:07 GMT 2022","Fri Jul 22 09:41:19 GMT 2022","11358","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Add Score: Billing Postal Code",""
"passed","Fri Jul 22 08:59:08 GMT 2022","Fri Jul 22 08:59:19 GMT 2022","11149","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Transaction Date-Matches-notify",""
"passed","Fri Jul 22 08:53:47 GMT 2022","Fri Jul 22 08:53:57 GMT 2022","10325","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User is Registered-Matches-notify",""
"passed","Fri Jul 22 07:50:48 GMT 2022","Fri Jul 22 07:50:59 GMT 2022","11353","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User IP Address-Greater than or equal to-block",""
"passed","Fri Jul 22 09:26:08 GMT 2022","Fri Jul 22 09:26:22 GMT 2022","14289","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Billing Amount-Billing Amount (based on Billing Currency)",""
"passed","Fri Jul 22 09:12:41 GMT 2022","Fri Jul 22 09:12:56 GMT 2022","14328","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Payment Card Last Name-Billing Amount (based on Billing Currency)",""
"passed","Fri Jul 22 10:24:45 GMT 2022","Fri Jul 22 10:24:48 GMT 2022","2173","tests.ui.transaction_logs","test_columns","TestTxnUIColumns","","","test_toggle_columns[chrome-Txn channel]",""
"passed","Fri Jul 22 10:18:12 GMT 2022","Fri Jul 22 10:18:57 GMT 2022","45532","tests.end2end.transactions","test_issuer_response","TestIssuerReponse","","","Issuer Response Override",""
"passed","Fri Jul 22 08:23:07 GMT 2022","Fri Jul 22 08:23:17 GMT 2022","9688","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Payment Card Brand-Not In Group-block",""
"passed","Fri Jul 22 08:36:40 GMT 2022","Fri Jul 22 08:36:50 GMT 2022","9992","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: Billing Country-Matches-allow",""
"failed","Fri Jul 22 10:19:04 GMT 2022","Fri Jul 22 10:19:04 GMT 2022","35","tests.end2end.transactions","test_padded_fields","TestPaddedFields","","","Transaction API Padded Fields",""
"passed","Fri Jul 22 09:17:49 GMT 2022","Fri Jul 22 09:18:01 GMT 2022","12554","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Payment Card Brand-Billing Amount (based on preferred currency)",""
"passed","Fri Jul 22 09:20:29 GMT 2022","Fri Jul 22 09:20:41 GMT 2022","11895","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rules Dynamic Field: Billing Last Name-Billing Amount (based on preferred currency)",""
"passed","Fri Jul 22 08:54:16 GMT 2022","Fri Jul 22 08:54:26 GMT 2022","9886","tests.end2end.rules_console","test_smart_rule_flow","TestSmartRuleFlow","","","Smart Rule Static Field: User is Registered-Matches-block",""
